Starting iperf3 server on port 5201...
Starting iperf3 server on port 5202...
Starting iperf3 server on port 5203...
Starting iperf3 server on port 5204...
Starting iperf3 server on port 5205...
All iperf3 servers are running. Press Ctrl-C to stop them.
-----------------------------------------------------------
Server listening on 5201 (test #1)
-----------------------------------------------------------
Accepted connection from 192.168.4.2, port 46494
[  5] local 192.168.5.2 port 5201 connected to 192.168.4.2 port 56652
[ ID] Interval           Transfer     Bitrate         Jitter    Lost/Total Datagrams
[  5]   0.00-1.00   sec  2.39 MBytes  20.0 Mbits/sec  0.025 ms  0/1728 (0%)  
[  5]  24.00-25.00  sec  2.19 MBytes  18.4 Mbits/sec  0.134 ms  135/1724 (7.8%)  
[  5]  25.00-26.00  sec  2.20 MBytes  18.4 Mbits/sec  0.133 ms  135/1726 (7.8%)  
[  5]  26.00-27.00  sec  2.20 MBytes  18.4 Mbits/sec  0.141 ms  136/1728 (7.9%)  
[  5]  27.00-28.00  sec  2.20 MBytes  18.4 Mbits/sec  0.108 ms  135/1727 (7.8%)  
[  5]  28.00-29.00  sec  2.20 MBytes  18.4 Mbits/sec  0.098 ms  135/1727 (7.8%)  
[  5]  29.00-30.00  sec  2.20 MBytes  18.4 Mbits/sec  0.088 ms  134/1726 (7.8%)  
[  5]  30.00-31.00  sec  2.19 MBytes  18.4 Mbits/sec  0.133 ms  135/1724 (7.8%)  
[  5]  31.00-32.00  sec  2.20 MBytes  18.4 Mbits/sec  0.114 ms  135/1727 (7.8%)  
[  5]  32.00-33.00  sec  2.20 MBytes  18.4 Mbits/sec  0.131 ms  136/1728 (7.9%)  
[  5]  33.00-34.00  sec  2.20 MBytes  18.4 Mbits/sec  0.101 ms  135/1727 (7.8%)  
[  5]  34.00-35.00  sec  2.20 MBytes  18.4 Mbits/sec  0.089 ms  135/1727 (7.8%)  
[  5]  35.00-36.00  sec  2.20 MBytes  18.5 Mbits/sec  0.063 ms  133/1726 (7.7%)  
[  5]  36.00-37.00  sec  2.19 MBytes  18.4 Mbits/sec  0.135 ms  135/1724 (7.8%)  
[  5]  37.00-38.00  sec  2.20 MBytes  18.4 Mbits/sec  0.117 ms  135/1727 (7.8%)  
[  5]  38.00-39.00  sec  2.20 MBytes  18.4 Mbits/sec  0.133 ms  136/1728 (7.9%)  
[  5]  39.00-40.00  sec  2.20 MBytes  18.4 Mbits/sec  0.106 ms  135/1727 (7.8%)  
[  5]  40.00-41.00  sec  2.20 MBytes  18.4 Mbits/sec  0.092 ms  135/1727 (7.8%)  
[  5]  41.00-42.00  sec  2.20 MBytes  18.4 Mbits/sec  0.091 ms  135/1727 (7.8%)  
[  5]  42.00-43.00  sec  2.19 MBytes  18.4 Mbits/sec  0.061 ms  134/1723 (7.8%)  
[  5]  43.00-44.00  sec  2.20 MBytes  18.4 Mbits/sec  0.117 ms  135/1727 (7.8%)  
[  5]  44.00-45.00  sec  2.20 MBytes  18.4 Mbits/sec  0.155 ms  136/1727 (7.9%)  
[  5]  45.00-46.00  sec  2.20 MBytes  18.4 Mbits/sec-----------------------------------------------------------
Server listening on 5202 (test #1)
-----------------------------------------------------------
Accepted connection from 192.168.4.2, port 56288
[  5] local 192.168.5.2 port 5202 connected to 192.168.4.2 port 59615
[ ID] Interval           Transfer     Bitrate         Jitter    Lost/Total Datagrams
[  5]   0.00-1.00   sec  62.2 KBytes   509 Kbits/sec  0.013 ms  0/44 (0%)  
[  5]   1.00-2.00   sec  60.8 KBytes   498 Kbits/sec  0.013 ms  0/43 (0%)  
[  5]   2.00-3.00   sec  60.8 KBytes   498 Kbits/sec  0.009 ms  0/43 (0%)  
[  5]   3.00-4.00   sec  60.8 KBytes   498 Kbits/sec  0.009 ms  0/43 (0%)  
[  5]   4.00-5.00   sec  60.8 KBytes   498 Kbits/sec  0.012 ms  0/43 (0%)  
[  5]   5.00-6.00   sec  60.8 KBytes   498 Kbits/sec  0.009 ms  0/43 (0%)  
[  5]   6.00-7.00   sec  62.2 KBytes   510 Kbits/sec  0.009 ms  0/44 (0%)  
[  5]   7.00-8.00   sec  60.8 KBytes   498 Kbits/sec  0.012 ms  0/43 (0%)  
[  5]   8.00-9.00   sec  60.8 KBytes   498 Kbits/sec  0.008 ms  0/43 (0%)  
[  5]   9.00-10.00  sec  60.8 KBytes   498 Kbits/sec  0.010 ms  0/43 (0%)  
[  5]  10.00-11.00  sec  60.8 KBytes   498 Kbits/sec  0.012 ms  0/43 (0%)  
[  5]  11.00-12.00  sec  60.8 KBytes   498 Kbits/sec  0.011 ms  0/43 (0%)  
[  5]  12.00-13.00  sec  62.2 KBytes   509 Kbits/sec  0.015 ms  0/44 (0%)  
[  5]  13.00-14.00  sec  60.8 KBytes   498 Kbits/sec  0.018 ms  0/43 (0%)  
[  5]  14.00-15.00  sec  60.8 KBytes   498 Kbits/sec  0.023 ms  0/43 (0%)  
[  5]  15.00-16.00  sec  60.8 KBytes   498 Kbits/sec  0.016 ms  0/43 (0%)  
[  5]  16.00-17.00  sec  60.8 KBytes   498 Kbits/sec  0.017 ms  0/43 (0%)  
[  5]  17.00-18.00  sec  60.8 KBytes   498 Kbits/sec  0.013 ms  0/43 (0%)  
[  5]  18.00-19.00  sec  62.2 KBytes   510 Kbits/sec  0.011 ms  0/44 (0%)  
[  5]  19.00-20.00  sec  60.8 KBytes   498 Kbits/sec  0.016 ms  0/43 (0%)  
[  5]  20.00-21.00  sec  60.8 KBytes   498 Kbits/sec  0.012 ms  0/43 (0%)  
[  5]  21.00-22.00  sec  60.8 KBytes   498 Kbits/sec  0.018 ms  0/43 (0%)  
[  5]  22.00-23.00  sec  60.8 KBytes   498 Kbits/sec  0.009 ms  0/43 (0%)  
[  5]  23.00-24.00  sec  60.8 KBytes   498 Kbits/sec  0.012 ms  0/43 (0%)  
[  5]  24.00-25.00  sec  62.2 KBytes   510 Kbits/sec  0.018 ms  0/44 (0%)  
[  5]  25.00-26.00  sec  60.8 KBytes   498 Kbits/sec  0.014 ms  0/43 (0%)  
[  5]  26.00-27.00  sec  60.8 KBytes   498 Kbits/sec  0.012 ms  0/43 (0%)  
[  5]  27.00-28.00  sec  60.8 KBytes   498 Kbits/sec  0.016 ms  0/43 (0%)  
[  5]  28.00-29.00  sec  60.8 KBytes   498 Kbits/sec  0.013 ms  0/43 (0%)  
[  5]  29.00-30.00  sec  60.8 KBytes   498 Kbits/sec  0.009 ms  0/43 (0%)  
[  5]  30.00-31.00  sec  62.2 KBytes   510 Kbits/sec  0.013 ms  0/44 (0%)  
[  5]  31.00-32.00  sec  60.8 KBytes   498 Kbits/sec  0.013 ms  0/43 (0%)  
[  5]  32.00-33.00  sec  60.8 KBytes   498 Kbits/sec  0.009 ms  0/43 (0%)  
[  5]  33.00-34.00  sec  60.8 KBytes   498 Kbits/sec  0.007 ms  0/43 (0%)  
[  5]  34.00-35.00  sec  60.8 KBytes   498 Kbits/sec  0.007 ms  0/43 (0%)  
[  5]  35.00-36.00  sec  60.8 KBytes   498 Kbits/sec  0.013 ms  0/43 (0%)  
[  5]  36.00-37.00  sec  62.2 KBytes   510 Kbits/sec  0.010 ms  0/44 (0%)  
[  5]  37.00-38.00  sec  60.8 KBytes   498 Kbits/sec  0.009 ms  0/43 (0%)  
[  5]  38.00-39.00  sec  60.8 KBytes   498 Kbits/sec  0.010 ms  0/43 (0%)  
[  5]  39.00-40.00  sec  60.8 KBytes   498 Kbits/sec  0.012 ms  0/43 (0%)  
[  5]  40.00-41.00  sec  60.8 KBytes   498 Kbits/sec  0.016 ms  0/43 (0%)  
[  5]  41.00-42.00  sec  60.8 KBytes   498 Kbits/sec  0.023 ms  0/43 (0%)  
[  5]  42.00-43.00  sec  60.8 KBytes   498 Kbits/sec  0.012 ms  0/43 (0%)  
[  5]  43.00-44.00  sec  62.2 KBytes   509 Kbits/sec  0.012 ms  0/44 (0%)  
[  5]  44.00-45.00  sec  60.8 KBytes   498 Kbits/sec  0.012 ms  0/43 (0%)  
[  5]  45.00-46.00  sec  60.8 KBytes   498 Kbits/sec  0.013 ms  0/43 (0%)  
[  5]  46.00-47.00  sec  60.8 KBytes   498 Kbits/sec  0.011 ms  0/43 (0%)  
[  5]  47.00-48.00  sec  60.8 KBytes   498 Kbits/sec  0.011 ms  0/43 (0%)  
[  5]  48.00-49.00  sec  60.8 KBytes   498 Kbits/sec  0.013 ms  0/43 (0%)  
[  5]  49.00------------------------------------------------------------
Server listening on 5203 (test #1)
-----------------------------------------------------------
Accepted connection from 192.168.4.2, port 37926
[  5] local 192.168.5.2 port 5203 connected to 192.168.4.2 port 38845
[ ID] Interval           Transfer     Bitrate         Jitter    Lost/Total Datagrams
[  5]   0.00-1.00   sec  62.2 KBytes   509 Kbits/sec  0.041 ms  0/44 (0%)  
[  5]   1.00-2.00   sec  60.8 KBytes   498 Kbits/sec  0.041 ms  0/43 (0%)  
[  5]   2.00-3.00   sec  60.8 KBytes   498 Kbits/sec  0.032 ms  0/43 (0%)  
[  5]   3.00-4.00   sec  60.8 KBytes   498 Kbits/sec  0.040 ms  0/43 (0%)  
[  5]   4.00-5.00   sec  60.8 KBytes   498 Kbits/sec  0.035 ms  0/43 (0%)  
[  5]   5.00-6.00   sec  60.8 KBytes   498 Kbits/sec  0.031 ms  0/43 (0%)  
[  5]   6.00-7.00   sec  62.2 KBytes   510 Kbits/sec  0.031 ms  0/44 (0%)  
[  5]   7.00-8.00   sec  60.8 KBytes   498 Kbits/sec  0.034 ms  0/43 (0%)  
[  5]   8.00-9.00   sec  60.8 KBytes   498 Kbits/sec  0.035 ms  0/43 (0%)  
[  5]   9.00-10.00  sec  60.8 KBytes   498 Kbits/sec  0.035 ms  0/43 (0%)  
[  5]  10.00-11.00  sec  60.8 KBytes   498 Kbits/sec  0.038 ms  0/43 (0%)  
[  5]  11.00-12.00  sec  60.8 KBytes   498 Kbits/sec  0.033 ms  0/43 (0%)  
[  5]  12.00-13.00  sec  62.2 KBytes   510 Kbits/sec  0.029 ms  0/44 (0%)  
[  5]  13.00-14.00  sec  60.8 KBytes   498 Kbits/sec  0.032 ms  0/43 (0%)  
[  5]  14.00-15.00  sec  60.8 KBytes   498 Kbits/sec  0.035 ms  0/43 (0%)  
[  5]  15.00-16.00  sec  60.8 KBytes   498 Kbits/sec  0.034 ms  0/43 (0%)  
[  5]  16.00-17.00  sec  60.8 KBytes   498 Kbits/sec  0.061 ms  0/43 (0%)  
[  5]  17.00-18.00  sec  60.8 KBytes   498 Kbits/sec  0.035 ms  0/43 (0%)  
[  5]  18.00-19.00  sec  62.2 KBytes   510 Kbits/sec  0.022 ms  0/44 (0%)  
[  5]  19.00-20.00  sec  60.8 KBytes   498 Kbits/sec  0.023 ms  0/43 (0%)  
[  5]  20.00-21.00  sec  60.8 KBytes   498 Kbits/sec  0.024 ms  0/43 (0%)  
[  5]  21.00-22.00  sec  60.8 KBytes   498 Kbits/sec  0.030 ms  0/43 (0%)  
[  5]  22.00-23.00  sec  60.8 KBytes   498 Kbits/sec  0.026 ms  0/43 (0%)  
[  5]  23.00-24.00  sec  60.8 KBytes   498 Kbits/sec  0.036 ms  0/43 (0%)  
[  5]  24.00-25.00  sec  62.2 KBytes   510 Kbits/sec  0.035 ms  0/44 (0%)  
[  5]  25.00-26.00  sec  60.8 KBytes   498 Kbits/sec  0.031 ms  0/43 (0%)  
[  5]  26.00-27.00  sec  60.8 KBytes   498 Kbits/sec  0.036 ms  0/43 (0%)  
[  5]  27.00-28.00  sec  60.8 KBytes   498 Kbits/sec  0.030 ms  0/43 (0%)  
[  5]  28.00-29.00  sec  60.8 KBytes   498 Kbits/sec  0.036 ms  0/43 (0%)  
[  5]  29.00-30.00  sec  60.8 KBytes   498 Kbits/sec  0.036 ms  0/43 (0%)  
[  5]  30.00-31.00  sec  62.2 KBytes   510 Kbits/sec  0.031 ms  0/44 (0%)  
[  5]  31.00-32.00  sec  60.8 KBytes   498 Kbits/sec  0.029 ms  0/43 (0%)  
[  5]  32.00-33.00  sec  60.8 KBytes   498 Kbits/sec  0.027 ms  0/43 (0%)  
[  5]  33.00-34.00  sec  60.8 KBytes   498 Kbits/sec  0.028 ms  0/43 (0%)  
[  5]  34.00-35.00  sec  60.8 KBytes   498 Kbits/sec  0.036 ms  0/43 (0%)  
[  5]  35.00-36.00  sec  60.8 KBytes   498 Kbits/sec  0.031 ms  0/43 (0%)  
[  5]  36.00-37.00  sec  62.2 KBytes   510 Kbits/sec  0.033 ms  0/44 (0%)  
[  5]  37.00-38.00  sec  60.8 KBytes   498 Kbits/sec  0.030 ms  0/43 (0%)  
[  5]  38.00-39.00  sec  60.8 KBytes   498 Kbits/sec  0.038 ms  0/43 (0%)  
[  5]  39.00-40.00  sec  60.8 KBytes   498 Kbits/sec  0.034 ms  0/43 (0%)  
[  5]  40.00-41.00  sec  60.8 KBytes   498 Kbits/sec  0.032 ms  0/43 (0%)  
[  5]  41.00-42.00  sec  60.8 KBytes   498 Kbits/sec  0.036 ms  0/43 (0%)  
[  5]  42.00-43.00  sec  62.2 KBytes   510 Kbits/sec  0.039 ms  0/44 (0%)  
[  5]  43.00-44.00  sec  60.8 KBytes   498 Kbits/sec  0.055 ms  0/43 (0%)  
[  5]  44.00-45.00  sec  60.8 KBytes   498 Kbits/sec  0.029 ms  0/43 (0%)  
[  5]  45.00-46.00  sec  60.8 KBytes   498 Kbits/sec  0.039 ms  0/43 (0%)  
[  5]  46.00-47.00  sec  60.8 KBytes   498 Kbits/sec  0.026 ms  0/43 (0%)  
[  5]  47.00-48.00  sec  60.8 KBytes   498 Kbits/sec  0.031 ms  0/43 (0%)  
[  5]  48.00-49.00  sec  62.2 KBytes   509 Kbits/sec  0.035 ms  0/44 (0%)  
[  5]  49.00-  0.119 ms  135/1727 (7.8%)  
[  5]  46.00-47.00  sec  2.20 MBytes  18.4 Mbits/sec  0.097 ms  135/1727 (7.8%)  
[  5]  47.00-48.00  sec  2.20 MBytes  18.4 Mbits/sec  0.083 ms  135/1728 (7.8%)  
[  5]  48.00-49.00  sec  2.20 MBytes  18.4 Mbits/sec  0.084 ms  134/1724 (7.8%)  
[  5]  49.00-50.00  sec  2.20 MBytes  18.4 Mbits/sec  0.146 ms  135/1725 (7.8%)  
[  5]  50.00-51.00  sec  2.20 MBytes  18.4 Mbits/sec  0.175 ms  137/1729 (7.9%)  
[  5]  51.00-52.00  sec  2.20 MBytes  18.4 Mbits/sec  0.117 ms  134/1726 (7.8%)  
[  5]  52.00-53.00  sec  2.20 MBytes  18.4 Mbits/sec  0.100 ms  135/1727 (7.8%)  
[  5]  53.00-54.00  sec  2.20 MBytes  18.4 Mbits/sec  0.083 ms  135/1727 (7.8%)  
[  5]  54.00-55.00  sec  2.20 MBytes  18.4 Mbits/sec  0.064 ms  134/1725 (7.8%)  
[  5]  55.00-56.00  sec  2.20 MBytes  18.4 Mbits/sec  0.129 ms  135/1725 (7.8%)  
[  5]  56.00-57.00  sec  2.20 MBytes  18.4 Mbits/sec  0.184 ms  137/1729 (7.9%)  
[  5]  57.00-58.00  sec  2.20 MBytes  18.4 Mbits/sec  0.136 ms  134/1726 (7.8%)  
[  5]  58.00-59.00  sec  2.20 MBytes  18.4 Mbits/sec  0.108 ms  135/1727 (7.8%)  
[  5]  59.00-60.00  sec  2.20 MBytes  18.4 Mbits/sec  0.085 ms  135/1727 (7.8%)  
[  5]  60.00-61.00  sec  2.20 MBytes  18.4 Mbits/sec  0.076 ms  134/1726 (7.8%)  
[  5]  61.00-62.00  sec  2.20 MBytes  18.4 Mbits/sec  0.133 ms  135/1725 (7.8%)  
[  5]  62.00-63.00  sec  2.20 MBytes  18.4 Mbits/sec  0.116 ms  135/1726 (7.8%)  
[  5]  63.00-64.00  sec  2.20 MBytes  18.4 Mbits/sec  0.161 ms  137/1729 (7.9%)  
[  5]  64.00-65.00  sec  2.20 MBytes  18.4 Mbits/sec  0.114 ms  134/1726 (7.8%)  
[  5]  65.00-66.00  sec  2.20 MBytes  18.4 Mbits/sec  0.104 ms  135/1727 (7.8%)  
[  5]  66.00-67.00  sec  2.20 MBytes  18.4 Mbits/sec  0.088 ms  135/1727 (7.8%)  
[  5]  67.00-68.00  sec  2.19 MBytes  18.4 Mbits/sec  0.130 ms  134/1723 (7.8%)  
[  5]  68.00-69.00  sec  2.20 MBytes  18.4 Mbits/sec  0.110 ms  135/1727 (7.8%)  
[  5]  69.00-70.00  sec  2.20 MBytes  18.4 Mbits/sec  0.167 ms  137/1729 (7.9%)  
[  5]  70.00-71.00  sec  2.20 MBytes  18.4 Mbits/sec  0.102 ms  134/1726 (7.8%)  
[  5]  71.00-72.00  sec  2.20 MBytes  18.5 Mbits/sec  0.098 ms  135/1728 (7.8%)  
[  5]  72.00-73.00  sec  2.20 MBytes  18.4 Mbits/sec  0.087 ms  135/1726 (7.8%)  
[  5]  73.00-74.00  sec  2.20 MBytes  18.4 Mbits/sec  0.126 ms  134/1724 (7.8%)  
[  5]  74.00-75.00  sec  2.20 MBytes  18.4 Mbits/sec  0.107 ms  135/1726 (7.8%)  
[  5]  75.00-76.00  sec  2.20 MBytes  18.4 Mbits/sec  0.153 ms  137/1729 (7.9%)  
[  5]  76.00-77.00  sec  2.20 MBytes  18.4 Mbits/sec  0.211 ms  144/1736 (8.3%)  
[  5]  77.00-78.00  sec  2.20 MBytes  18.4 Mbits/sec  0.087 ms  125/1717 (7.3%)  
[  5]  78.00-79.00  sec  2.20 MBytes  18.4 Mbits/sec  0.089 ms  135/1727 (7.8%)  
[  5]  79.00-80.00  sec  2.20 MBytes  18.4 Mbits/sec  0.134 ms  134/1724 (7.8%)  
[  5]  80.00-81.00  sec  2.20 MBytes  18.4 Mbits/sec  0.118 ms  135/1726 (7.8%)  
[  5]  81.00-82.00  sec  2.20 MBytes  18.4 Mbits/sec  0.185 ms  137/1729 (7.9%)  
[  5]  82.00-83.00  sec  2.20 MBytes  18.4 Mbits/sec  0.108 ms  134/1726 (7.8%)  
[  5]  83.00-84.00  sec  2.20 MBytes  18.4 Mbits/sec  0.094 ms  135/1727 (7.8%)  
[  5]  84.00-85.00  sec  2.20 MBytes  18.4 Mbits/sec  0.078 ms  135/1727 (7.8%)  
[  5]  85.00-86.00  sec  2.19 MBytes  18.4 Mbits/sec  0.066 ms  134/1723 (7.8%)  
[  5]  86.00-87.00  sec  2.20 MBytes  18.4 Mbits/sec  0.121 ms  135/1727 (7.8%)  
[  5]  87.00-88.00  sec  2.20 MBytes  18.4 Mbits/sec  0.146 ms  137/1729 (7.9%)  
[  5]  88.00-89.00  sec  2.20 MBytes  18.4 Mbits/sec  0.138 ms  135/1727 (7.8%)  
[  5]  89.00-90.00  sec  2.20 MBytes  18.4 Mbits/sec  0.083 ms  134/1726 (7.8%)  
[  5]  90.00-91.00  sec  2.20 MBytes  18.4 Mbits/sec  0.078 ms  135/1727 (7.8%)  
[  5]  91.00-92.00  sec  2.20 MBytes  18.4 Mbits/sec  0.088 ms  135/1725 (7.8%)  
[  5]  92.00-93.00  sec  2.20 MBytes  18.4 Mbits/sec  0.118 ms  134/1725 (7.8%)  
[  5]  93.00-94.00  sec  2.20 MBytes  18.4 Mbits/sec  0.169 ms  137/1729 (7.9%)  
[  5]  94.00-95.00  sec  2.20 MBytes  18.4 Mbits/sec  0.141 ms  135/1727 (7.8%)  
[  5]  95.00-96.00  sec  2.20 MBytes  18.4 Mbits50.00  sec  60.8 KBytes   498 Kbits/sec  0.036 ms  0/43 (0%)  
[  5]  50.00-51.00  sec  60.8 KBytes   498 Kbits/sec  0.033 ms  0/43 (0%)  
[  5]  51.00-52.00  sec  60.8 KBytes   498 Kbits/sec  0.027 ms  0/43 (0%)  
[  5]  52.00-53.00  sec  60.8 KBytes   498 Kbits/sec  0.037 ms  0/43 (0%)  
[  5]  53.00-54.00  sec  60.8 KBytes   498 Kbits/sec  0.031 ms  0/43 (0%)  
[  5]  54.00-55.00  sec  60.8 KBytes   498 Kbits/sec  0.035 ms  0/43 (0%)  
[  5]  55.00-56.00  sec  62.2 KBytes   510 Kbits/sec  0.027 ms  0/44 (0%)  
[  5]  56.00-57.00  sec  60.8 KBytes   498 Kbits/sec  0.043 ms  0/43 (0%)  
[  5]  57.00-58.00  sec  60.8 KBytes   498 Kbits/sec  0.033 ms  0/43 (0%)  
[  5]  58.00-59.00  sec  60.8 KBytes   498 Kbits/sec  0.025 ms  0/43 (0%)  
[  5]  59.00-60.00  sec  60.8 KBytes   498 Kbits/sec  0.034 ms  0/43 (0%)  
[  5]  60.00-61.00  sec  60.8 KBytes   498 Kbits/sec  0.033 ms  0/43 (0%)  
[  5]  61.00-62.00  sec  62.2 KBytes   510 Kbits/sec  0.040 ms  0/44 (0%)  
[  5]  62.00-63.00  sec  60.8 KBytes   498 Kbits/sec  0.036 ms  0/43 (0%)  
[  5]  63.00-64.00  sec  60.8 KBytes   498 Kbits/sec  0.040 ms  0/43 (0%)  
[  5]  64.00-65.00  sec  60.8 KBytes   498 Kbits/sec  0.033 ms  0/43 (0%)  
[  5]  65.00-66.00  sec  60.8 KBytes   498 Kbits/sec  0.031 ms  0/43 (0%)  
[  5]  66.00-67.00  sec  60.8 KBytes   498 Kbits/sec  0.039 ms  0/43 (0%)  
[  5]  67.00-68.00  sec  62.2 KBytes   510 Kbits/sec  0.033 ms  0/44 (0%)  
[  5]  68.00-69.00  sec  60.8 KBytes   498 Kbits/sec  0.053 ms  0/43 (0%)  
[  5]  69.00-70.00  sec  60.8 KBytes   498 Kbits/sec  0.044 ms  0/43 (0%)  
[  5]  70.00-71.00  sec  60.8 KBytes   498 Kbits/sec  0.045 ms  0/43 (0%)  
[  5]  71.00-72.00  sec  60.8 KBytes   498 Kbits/sec  0.041 ms  0/43 (0%)  
[  5]  72.00-73.00  sec  60.8 KBytes   498 Kbits/sec  0.025 ms  0/43 (0%)  
[  5]  73.00-74.00  sec  62.2 KBytes   510 Kbits/sec  0.026 ms  0/44 (0%)  
[  5]  74.00-75.00  sec  60.8 KBytes   498 Kbits/sec  0.034 ms  0/43 (0%)  
[  5]  75.00-76.00  sec  60.8 KBytes   498 Kbits/sec  0.035 ms  0/43 (0%)  
[  5]  76.00-77.00  sec  60.8 KBytes   498 Kbits/sec  0.031 ms  0/43 (0%)  
[  5]  77.00-78.00  sec  60.8 KBytes   498 Kbits/sec  0.037 ms  0/43 (0%)  
[  5]  78.00-79.00  sec  60.8 KBytes   498 Kbits/sec  0.035 ms  0/43 (0%)  
[  5]  79.00-80.00  sec  62.2 KBytes   510 Kbits/sec  0.030 ms  0/44 (0%)  
[  5]  80.00-81.00  sec  60.8 KBytes   498 Kbits/sec  0.036 ms  0/43 (0%)  
[  5]  81.00-82.00  sec  60.8 KBytes   498 Kbits/sec  0.027 ms  0/43 (0%)  
[  5]  82.00-83.00  sec  60.8 KBytes   498 Kbits/sec  0.027 ms  0/43 (0%)  
[  5]  83.00-84.00  sec  60.8 KBytes   498 Kbits/sec  0.035 ms  0/43 (0%)  
[  5]  84.00-85.00  sec  60.8 KBytes   498 Kbits/sec  0.034 ms  0/43 (0%)  
[  5]  85.00-86.00  sec  62.2 KBytes   510 Kbits/sec  0.033 ms  0/44 (0%)  
[  5]  86.00-87.00  sec  60.8 KBytes   498 Kbits/sec  0.038 ms  0/43 (0%)  
[  5]  87.00-88.00  sec  60.8 KBytes   498 Kbits/sec  0.042 ms  0/43 (0%)  
[  5]  88.00-89.00  sec  60.8 KBytes   498 Kbits/sec  0.040 ms  0/43 (0%)  
[  5]  89.00-90.00  sec  60.8 KBytes   498 Kbits/sec  0.034 ms  0/43 (0%)  
[  5]  90.00-91.00  sec  60.8 KBytes   498 Kbits/sec  0.036 ms  0/43 (0%)  
[  5]  91.00-92.00  sec  62.2 KBytes   510 Kbits/sec  0.029 ms  0/44 (0%)  
[  5]  92.00-93.00  sec  60.8 KBytes   498 Kbits/sec  0.036 ms  0/43 (0%)  
[  5]  93.00-94.00  sec  60.8 KBytes   498 Kbits/sec  0.043 ms  0/43 (0%)  
[  5]  94.00-95.00  sec  60.8 KBytes   498 Kbits/sec  0.039 ms  0/43 (0%)  
[  5]  95.00-96.00  sec  60.8 KBytes   499 Kbits/sec  0.041 ms  0/43 (0%)  
[  5]  96.00-97.00  sec  60.8 KBytes   498 Kbits/sec  0.032 ms  0/43 (0%)  
[  5]  97.00-98.00  sec  60.8 KBytes   498 Kbits/sec  0.031 ms  0/43 (0%)  
[  5]  98.00-99.00  sec  62.2 KBytes   510 Kbits/sec  0.039 ms  0/44 (0%)  
